system:index,Landcover_Class,B2,B3,B4,B5,B6,B7,B1
15200_0,12,607,948,1188,2207,3059,1974,432
15205_0,12,340,700,436,3934,1953,895,308
15206_0,12,628,965,1062,2572,3401,2186,490
15207_0,11,270,466,410,1425,1677,1055,225
15211_0,11,628,966,967,2642,3375,2149,518
15213_0,12,489,818,961,2568,3238,2195,350
15214_0,11,258,405,273,1359,1120,658,240
15215_0,12,431,694,732,1483,1644,1384,348
15216_0,12,381,761,450,3954,2160,1094,337
15223_0,17,353,609,439,3695,1995,958,330
15225_0,2,373,670,539,2344,1967,1168,330
15227_0,12,374,743,648,2871,2973,1822,285
15231_0,17,427,608,779,1278,1379,964,300
15232_0,9,354,468,395,1469,1691,1183,335
15235_0,12,813,1305,1410,3574,4101,2596,619
15240_0,12,274,483,483,1328,1349,857,193
15241_0,12,551,738,910,1521,2385,1868,445
15242_0,0,502,623,377,52,14,10,409
15243_0,0,551,574,251,51,18,13,451
15244_0,9,73,207,161,1167,795,415,30
15247_0,0,428,301,112,46,21,11,429
15250_0,11,139,244,231,1182,839,473,72
15255_0,8,44,116,79,983,554,248,17
15258_0,8,20,89,63,781,270,115,-12
15259_0,0,554,746,672,150,32,22,455
15261_0,11,162,282,314,1035,1217,775,100
15262_0,0,494,604,356,55,20,13,401
15263_0,12,533,1006,1158,3079,3103,1831,319
15264_0,0,245,221,101,59,49,41,239
15270_0,17,223,596,315,3987,1810,905,165
15271_0,12,345,626,657,1403,1467,1070,251
15278_0,12,306,593,527,2732,1750,969,250
15279_0,9,52,177,198,1117,782,433,-25
15281_0,9,132,267,233,1521,958,500,74
15282_0,12,395,583,681,1449,2241,1567,311
15286_0,11,429,553,536,2046,2046,1148,433
15287_0,12,430,684,584,2273,2341,1462,389
15290_0,5,493,785,841,1050,977,816,312
15294_0,12,477,784,765,2435,3372,2199,397
15296_0,17,478,613,693,1389,2200,1830,418
15297_0,8,47,95,65,1297,358,136,13
15298_0,17,443,681,594,2929,2078,1211,399
15299_0,0,296,212,91,37,13,12,335
15301_0,12,297,598,376,2563,1794,988,253
15302_0,0,574,749,672,144,18,15,448
15303_0,12,397,603,565,2508,2125,1350,353
15304_0,8,146,253,180,2015,724,316,121
15305_0,0,574,766,700,157,29,18,462
15306_0,12,353,706,614,3450,3126,1746,247
15307_0,4,653,934,1037,1640,1533,1263,530
15308_0,17,507,694,777,1822,1908,1480,436
15312_0,2,420,623,669,2232,1815,1176,373
15315_0,17,243,484,395,1417,1178,750,171
15317_0,9,173,192,158,592,409,241,169
15319_0,17,388,682,562,3317,2009,1102,334
15320_0,2,656,854,1027,2430,2590,1773,525
15323_0,12,523,900,1163,2111,2818,1935,374
15329_0,19,432,590,528,1608,1500,1089,371
15330_0,0,532,615,328,56,21,14,451
15331_0,9,110,234,169,1639,878,442,85
15334_0,0,611,822,766,188,37,27,506
15336_0,3,366,718,690,2183,1727,1220,231
15337_0,8,108,175,123,1313,528,232,78
15340_0,3,836,1234,1450,2111,2267,2085,628
15341_0,12,398,780,720,2873,2593,1719,310
15342_0,11,407,935,989,2814,2624,1792,332
15343_0,2,469,640,681,1596,1316,888,373
15345_0,4,841,1017,1094,1487,1440,1257,723
15346_0,17,336,626,344,4954,1712,818,312
15347_0,12,502,840,640,3861,3000,1681,444
15348_0,8,80,176,181,712,542,291,44
15351_0,12,309,477,511,1147,1867,1306,228
15352_0,5,745,1028,1078,1280,1230,1049,567
15353_0,0,216,178,74,45,31,16,235
15356_0,4,717,1121,1188,2465,2363,1828,605
15357_0,8,63,187,168,1144,695,351,-4
15358_0,11,298,553,509,1877,1889,1185,222
15359_0,12,485,806,829,2601,2670,1574,353
15361_0,17,460,661,816,1290,1961,1605,388
15362_0,0,432,929,637,2052,974,644,308
15363_0,4,542,701,774,1348,1173,990,501
15364_0,17,375,496,577,1257,1771,1276,322
15365_0,9,184,303,340,1074,1302,767,105
15371_0,0,232,171,85,57,37,25,245
15373_0,0,442,302,107,37,19,13,439
15374_0,9,341,542,558,2032,2262,1455,259
15375_0,0,233,219,82,42,25,18,232
15376_0,17,361,513,479,1855,1442,1031,315
15377_0,17,399,584,747,1150,1618,1269,357
15378_0,12,456,615,544,1697,2309,1638,430
15379_0,2,439,743,677,2245,1714,1122,347
15384_0,11,395,563,556,1783,2168,1371,340
15385_0,2,168,267,228,1411,702,381,124
15386_0,3,298,388,368,1677,853,512,250
15388_0,2,69,228,168,2494,777,306,13
15390_0,0,647,846,858,389,24,11,559
15392_0,12,272,610,424,2443,1725,953,219
15394_0,9,211,330,327,1313,1335,806,157
15397_0,12,347,702,701,2675,2974,1747,237
15398_0,0,212,255,111,53,42,27,207
15401_0,19,367,462,585,1458,1350,1025,314
15402_0,17,348,727,657,2423,1591,952,259
15403_0,12,371,680,631,2409,1798,1237,262
15405_0,11,441,685,571,2293,2308,1349,407
15406_0,4,434,574,627,1411,1146,831,394
15410_0,12,261,524,499,1559,1416,840,154
15411_0,3,484,656,614,1977,1557,1029,425
15414_0,11,191,332,317,1564,1377,790,104
15415_0,12,654,955,1106,2184,3297,2199,522
15418_0,0,599,799,703,152,24,17,482
15419_0,0,494,610,389,61,20,6,405
15423_0,9,336,586,606,1864,2448,1402,244
15430_0,11,133,231,230,928,858,534,77
15431_0,19,262,283,298,608,513,363,255
15432_0,2,294,603,723,2336,1844,1231,205
15435_0,11,314,503,519,1583,1858,1138,231
15436_0,2,347,588,597,2469,2297,1430,286
15441_0,11,337,494,473,2324,1991,1166,278
15442_0,9,218,494,382,2624,1475,754,150
15445_0,9,258,397,359,1529,1318,753,211
15446_0,2,139,238,162,1239,497,230,129
15447_0,12,405,713,561,3005,2187,1328,360
15448_0,8,100,194,139,2248,647,259,78
15449_0,5,1057,1279,1368,1542,1695,1555,927
15450_0,0,241,178,91,52,34,23,263
15453_0,3,213,392,364,1657,855,505,129
15454_0,17,354,562,564,1771,2113,1418,292
15455_0,17,540,719,905,1523,2152,1968,446
15457_0,17,508,713,803,1521,2102,1613,467
15458_0,8,130,293,176,3292,863,330,74
15459_0,0,687,884,930,511,27,18,586
15460_0,0,478,597,394,69,19,12,388
15462_0,9,35,89,63,475,246,102,8
15464_0,12,459,676,555,2067,2076,1334,420
15465_0,11,491,702,674,2031,2575,1592,434
15467_0,12,365,789,374,5608,2217,995,356
15468_0,4,569,730,763,1534,1280,985,514
15471_0,17,383,440,499,765,1704,1437,347
15472_0,3,586,774,824,1266,1316,1034,509
15473_0,17,353,572,559,2036,1771,1071,317
15474_0,3,545,667,693,1172,968,801,456
15475_0,17,247,461,271,4153,1652,695,236
15477_0,12,288,666,460,3387,2463,1308,226
15478_0,12,455,627,670,1896,2309,1546,395
15489_0,0,382,466,274,49,21,12,307
15494_0,8,109,136,73,861,264,118,68
15499_0,0,727,762,409,203,99,66,643
15501_0,12,252,388,364,2125,1158,629,218
15505_0,0,228,213,84,41,24,18,236
15507_0,0,579,768,672,144,31,13,465
15508_0,12,503,773,853,2001,3088,2187,393
15509_0,12,428,686,761,2087,2983,1964,310
15510_0,12,518,718,853,1642,2977,2157,420
15512_0,16,156,278,241,1279,902,519,130
15514_0,9,218,382,379,1770,1255,664,172
15517_0,17,389,556,564,1641,1647,1121,325
15518_0,2,196,360,316,2030,1146,613,144
15522_0,5,1428,1741,1791,2116,1831,1498,1225
15524_0,9,179,325,309,1699,1360,744,132
15525_0,0,490,567,332,61,25,13,415
15534_0,17,632,841,898,2050,2525,2125,552
15536_0,3,280,471,491,1863,1024,690,154
15538_0,11,394,730,449,3764,2399,1248,371
15540_0,12,471,936,694,3830,2454,1294,402
15541_0,0,358,300,161,73,46,16,362
15545_0,3,293,416,436,1557,1049,651,248
15546_0,11,432,547,522,1311,2032,1441,391
15547_0,0,653,848,857,364,21,12,560
15549_0,11,56,105,84,305,228,138,32
15552_0,17,355,690,428,3966,2141,1013,336
15555_0,8,253,296,255,781,693,393,246
15557_0,17,308,530,434,2232,1454,818,256
15560_0,12,558,771,871,1839,2431,1739,470
15561_0,17,334,660,380,4163,1868,834,329
15562_0,0,217,147,74,35,21,12,228
15563_0,17,309,426,556,981,1635,1516,248
15564_0,8,88,168,114,1128,490,208,60
15565_0,12,544,971,1062,2886,3362,2179,381
15566_0,12,284,524,486,1969,1661,943,207
15567_0,9,198,270,264,1105,791,482,150
15568_0,0,261,288,218,140,84,62,266
15569_0,12,594,974,1201,2919,3995,2755,435
15572_0,17,630,887,1148,1937,2840,2638,524
15573_0,17,390,629,538,2117,1661,1129,323
15574_0,12,492,684,837,1507,2799,2081,385
15575_0,12,319,665,381,3385,1818,897,303
15576_0,11,496,857,994,2264,3275,2098,336
15579_0,0,278,277,112,58,37,26,262
15580_0,17,751,1170,1372,2493,2938,2259,585
15581_0,12,809,1287,1604,2873,3974,2718,579
15582_0,0,466,623,533,187,32,16,377
15583_0,17,341,520,609,1641,1937,1388,304
15587_0,8,173,220,141,1294,561,247,163
15588_0,17,505,756,935,1355,2389,2140,410
15590_0,8,103,226,166,2232,768,308,51
15592_0,17,451,630,811,1284,1970,1720,391
15594_0,12,545,780,860,1890,2529,1574,416
15595_0,17,341,424,480,699,1457,1358,321
15596_0,17,282,603,424,3006,1769,911,244
15597_0,4,766,982,1054,1220,1597,1367,644
15598_0,17,211,388,329,2091,1345,687,163
15599_0,11,437,597,585,1995,2176,1262,382
15600_0,9,169,282,257,1231,1079,653,118
15602_0,9,92,223,211,1044,762,441,49
15605_0,0,676,855,910,595,24,13,603
15606_0,0,317,227,93,43,13,9,321
15611_0,0,490,589,355,63,15,15,417
15612_0,12,596,867,884,2614,3038,1863,498
15613_0,9,89,242,193,1644,952,450,39
15614_0,2,197,449,452,1401,887,619,85
15618_0,2,656,904,1035,1925,2330,1796,552
15620_0,9,182,327,293,1712,1342,756,136
15622_0,12,502,831,823,3760,2962,1725,433
15623_0,11,345,590,549,1763,2125,1437,282
15624_0,11,316,620,504,2149,2154,1310,248
15625_0,0,274,229,96,32,18,7,278
15626_0,11,387,686,858,2163,2655,1591,204
15633_0,4,739,1245,1381,1741,1962,1682,531
15634_0,17,318,466,430,1927,1951,1130,283
15636_0,11,259,424,493,1107,1954,1544,173
15637_0,8,90,186,133,1792,516,212,54
15638_0,11,358,570,619,1895,2320,1382,244
15639_0,12,438,734,670,2099,2045,1219,377
15641_0,3,441,649,717,1345,1270,1002,348
15645_0,17,624,861,1022,1907,2797,2025,506
15646_0,8,80,154,99,1574,374,142,46
15649_0,17,355,635,427,3982,1979,934,309
15650_0,8,99,149,122,434,361,206,92
15652_0,19,519,720,639,2028,2112,1373,467
15653_0,11,165,333,352,1626,1799,1050,68
15656_0,12,627,876,923,2333,3618,2314,536
15665_0,2,325,629,524,2677,1594,969,262
15674_0,12,322,643,464,2739,2081,1165,258
15678_0,0,590,752,573,87,19,10,482
15681_0,11,303,506,451,1444,1766,1115,241
15686_0,8,243,368,306,2185,1396,724,205
15687_0,12,249,513,398,2457,1650,915,197
15690_0,8,41,179,198,1611,963,460,-24
15693_0,17,291,603,438,2815,1773,982,252
15699_0,11,277,409,314,1457,1045,628,263
15700_0,0,342,351,120,31,20,13,304
15704_0,2,616,924,708,4443,2448,1395,536
15705_0,8,214,407,307,2608,1444,682,164
15708_0,4,511,767,774,2318,1859,1214,423
15710_0,4,448,625,666,1429,1234,907,365
15712_0,0,393,278,119,45,30,19,408
15715_0,3,348,646,720,2044,1798,1312,234
15716_0,12,399,635,675,2021,2609,1820,317
15717_0,17,394,499,588,1113,1672,1316,345
15719_0,0,325,411,453,1101,1042,744,286
15721_0,17,305,451,409,1742,1449,877,291
15724_0,17,601,799,978,1431,2105,1795,517
15725_0,9,226,371,349,994,1046,738,171
15726_0,12,229,248,203,974,890,488,224
15727_0,0,319,323,159,76,37,14,312
15729_0,4,235,404,337,1503,807,509,156
15732_0,12,540,789,767,2510,3755,2413,498
15734_0,11,71,80,47,395,143,82,62
15737_0,0,228,152,74,47,31,18,238
15738_0,12,316,525,478,1716,2072,1231,252
15739_0,17,223,258,286,408,938,906,190
15741_0,17,432,753,789,2218,1893,1392,343
15742_0,11,301,428,393,1377,1405,919,243
15744_0,17,395,562,702,1019,1567,1425,295
15746_0,9,168,285,253,1444,1171,663,95
15748_0,8,112,243,172,1967,573,252,62
15757_0,0,259,204,94,60,32,21,269
15759_0,9,206,324,224,2945,1256,538,193
15760_0,11,214,385,398,1334,1572,936,133
15764_0,12,486,769,813,2114,2863,1904,398
15767_0,11,357,527,536,1485,2220,1454,303
15769_0,4,298,492,510,1311,934,642,234
15770_0,4,401,669,771,1205,1141,887,254
15772_0,17,341,531,400,2810,1705,1000,317
15773_0,12,308,557,402,3588,2235,1142,256
15775_0,4,347,604,609,1540,1064,764,207
15779_0,12,462,813,844,2144,2312,1476,302
15781_0,11,598,881,1062,1893,2204,1724,495
15784_0,9,117,217,194,656,742,448,89
15788_0,11,262,557,394,2229,1864,1069,222
15789_0,11,519,716,738,1995,2801,1823,453
15790_0,17,417,558,710,1055,1105,956,353
15791_0,17,273,483,573,2100,1985,1245,198
15793_0,9,52,118,108,571,386,200,9
15795_0,11,284,527,489,2356,1570,900,239
15796_0,4,689,804,869,1643,1535,1233,622
15797_0,3,730,922,994,1956,1632,1289,621
15798_0,2,913,1093,1217,2234,1846,1538,722
15800_0,2,235,646,311,4450,1807,820,183
15801_0,5,1006,1152,1164,1153,1198,1128,962
15802_0,8,123,168,112,1346,420,188,91
15803_0,12,505,959,795,3458,2722,1560,400
15804_0,11,401,760,855,2107,2909,1877,288
15809_0,11,316,809,856,1877,1728,1358,127
15811_0,11,260,482,595,1072,1399,901,114
15813_0,4,496,761,845,1674,1337,1080,246
15815_0,0,400,360,138,43,17,9,382
15816_0,0,248,233,101,44,37,23,235
15817_0,11,304,498,586,1611,1632,1066,239
15818_0,17,628,816,967,1375,2039,1896,540
15820_0,11,477,666,640,2315,2455,1494,424
15823_0,9,250,417,400,1799,1629,949,195
15824_0,12,350,612,630,2025,1901,1129,256
15826_0,16,344,587,500,2468,1437,958,268
15827_0,8,47,129,91,1272,365,142,15
15828_0,3,372,586,616,1660,1099,827,294
15829_0,9,194,412,345,2115,1549,845,133
15830_0,7,233,383,232,3155,1140,448,210
15835_0,8,44,162,118,2351,596,221,14
15837_0,12,278,620,435,2787,1671,844,203
15840_0,0,228,168,85,48,35,18,238
15841_0,8,99,246,148,2831,715,255,63
15842_0,0,203,145,81,45,32,18,222
15843_0,11,422,655,822,2115,2471,1685,286
15852_0,12,438,775,708,2263,2155,1520,366
15853_0,8,58,255,194,1982,855,399,12
15857_0,0,503,718,815,921,243,126,395
15859_0,4,477,655,693,1296,1033,810,377
15860_0,17,520,859,824,2669,2261,1565,431
15861_0,11,182,347,402,1400,1704,1113,107
15867_0,8,153,272,183,2892,855,326,104
15870_0,17,248,475,359,2631,1432,711,209
15871_0,3,398,633,584,1928,1330,1037,358
15873_0,12,242,589,424,2716,2320,1219,169
15874_0,3,705,883,895,1685,2000,1294,632
15875_0,12,632,1141,1306,2795,3533,2416,433
15876_0,8,3,37,19,245,93,38,-31
15877_0,4,485,653,676,1323,1101,851,437
15878_0,17,629,972,1179,2329,2864,2143,516
15879_0,17,451,758,680,2483,1898,1293,358
15880_0,11,282,387,382,1497,1492,916,221
15881_0,3,473,502,448,437,257,181,469
15883_0,12,407,656,597,2067,2115,1355,340
15885_0,12,386,566,549,1618,1844,1156,315
15886_0,2,181,315,239,2500,979,445,131
15888_0,17,414,560,589,1693,1818,1368,379
15889_0,12,446,818,721,2875,2319,1326,349
15890_0,17,486,566,656,999,1818,1790,453
15891_0,17,316,576,480,2675,1875,1045,264
15895_0,17,211,423,309,2316,1202,615,156
15898_0,17,424,702,937,2159,2729,1600,280
15900_0,8,132,122,67,260,172,90,137
15902_0,11,444,790,807,2103,2318,1498,313
15903_0,9,72,183,182,1021,749,414,6
15904_0,12,455,820,869,2349,2307,1408,285
15906_0,17,376,579,669,1269,1996,1668,315
15907_0,11,322,474,484,1961,1988,1150,240
15908_0,17,500,603,702,1084,1832,1690,438
15910_0,12,610,834,866,2170,3423,2393,528
15911_0,11,301,453,512,1543,1695,1102,211
15912_0,12,357,676,460,3516,2046,1147,329
15913_0,3,432,583,707,1329,1643,1073,345
15915_0,12,387,592,628,1528,2340,1562,331
15916_0,0,523,523,225,68,33,21,478
15917_0,4,1155,1685,1922,2334,3044,2761,952
15921_0,12,303,604,611,3016,2211,1251,240
15922_0,9,297,602,488,2504,1819,1000,210
15924_0,4,826,1018,1169,1403,1651,1468,575
15925_0,4,981,990,1078,1481,1269,1062,899
15926_0,17,665,906,1192,1839,2661,2563,555
15927_0,4,564,880,1076,1971,2011,1727,394
15931_0,8,198,345,328,1690,1463,804,121
15932_0,11,167,293,260,1172,1302,837,143
15933_0,12,400,730,759,2257,2574,1612,256
15936_0,11,106,191,191,728,735,404,51
15938_0,3,704,870,834,1978,1898,1316,612
15939_0,0,445,306,111,47,26,14,445
15940_0,0,241,263,181,123,80,64,258
15942_0,2,256,463,394,2320,1445,848,189
15943_0,12,237,392,325,2504,1180,643,210
15946_0,4,575,758,745,1493,1162,879,525
15947_0,2,317,503,469,2187,1470,858,282
15949_0,19,263,393,428,1081,1322,1223,211
15952_0,0,208,221,153,116,50,34,209
15953_0,4,531,792,853,1688,1319,1050,461
15957_0,0,273,183,94,48,34,23,318
15961_0,11,482,807,918,2518,3042,1828,306
15962_0,0,236,199,82,42,25,14,251
15965_0,12,504,922,1000,2982,3412,2126,333
15967_0,12,559,912,927,2558,2677,1563,437
15969_0,2,375,645,610,2098,1716,1124,293
15970_0,9,62,116,67,573,327,181,49
15973_0,17,365,555,717,1147,2333,2182,280
15974_0,9,271,480,454,1868,1526,930,212
15975_0,9,100,196,109,2027,614,253,80
15977_0,8,144,207,171,1135,588,272,111
15978_0,12,1041,1713,1997,2761,3140,2287,815
15984_0,8,22,176,128,1558,826,366,-32
15986_0,17,326,538,520,2425,1648,993,286
15987_0,17,313,504,409,2698,1645,817,284
15988_0,12,557,835,1098,2020,3197,2473,411
15990_0,0,247,257,173,124,133,81,253
15991_0,4,289,611,601,2068,1580,1105,137
15992_0,0,561,727,552,107,31,17,449
15994_0,0,221,222,85,37,27,16,232
15996_0,2,513,792,670,2970,2065,1280,463
15997_0,19,538,695,625,954,505,222,472
15998_0,2,273,283,228,419,301,210,252
16001_0,19,236,390,487,1274,970,638,162
16002_0,2,131,218,171,1222,580,286,103
16003_0,11,192,299,252,1919,916,448,147
16010_0,19,644,784,855,1791,2963,2081,597
16011_0,17,203,317,414,753,1664,1416,161
16012_0,17,382,504,594,1092,1689,1416,329
16013_0,9,262,419,444,1455,1733,1160,180
16014_0,2,572,718,846,1470,2110,1864,529
16015_0,11,275,562,662,2064,2301,1378,162
16017_0,11,145,302,205,2554,948,394,105
16019_0,17,250,490,407,2317,1359,752,200
16020_0,9,188,368,334,2715,1262,601,139
16024_0,12,376,625,697,2333,2182,1352,314
16026_0,4,446,746,781,1737,1447,1093,340
16027_0,5,1306,1628,1796,2309,2456,1939,1138
16029_0,17,379,436,499,793,1646,1567,357
16030_0,9,166,282,248,1376,968,567,137
16032_0,8,22,53,24,328,161,81,-3
16033_0,11,205,386,371,1273,1232,746,144
16034_0,4,682,890,951,1571,1794,1416,503
16035_0,0,462,510,245,52,15,7,405
16039_0,12,477,834,749,2634,2768,1685,410
16040_0,4,787,872,1103,1986,1466,969,588
16042_0,0,282,272,186,84,61,28,285
16043_0,19,288,659,485,2722,2054,1184,201
16044_0,11,362,635,714,2271,2503,1586,260
16045_0,6,700,976,1078,1924,2343,1767,627
16046_0,12,376,629,644,2507,2197,1403,307
16048_0,12,595,955,964,2609,3748,2392,470
16050_0,12,306,672,452,2959,2065,1132,259
16055_0,5,851,1098,1160,1225,1394,1188,695
16059_0,17,238,382,370,1555,938,586,210
16060_0,12,812,1310,1617,3207,4420,2893,578
16061_0,11,364,798,561,3129,2188,1207,294
16062_0,8,25,41,26,322,86,37,8
16068_0,11,102,236,242,1108,1025,605,44
16069_0,12,336,532,557,942,1280,903,251
16071_0,0,482,635,441,67,16,10,368
16075_0,17,327,537,668,1130,1667,1405,229
16076_0,9,0,84,88,641,338,187,-68
16077_0,6,337,576,687,1709,1582,1018,264
16081_0,11,300,561,642,1638,2209,1463,215
16084_0,2,54,126,83,1256,388,167,27
16086_0,12,471,861,1070,2326,3105,1902,303
16087_0,0,204,153,75,42,31,19,209
16088_0,8,154,249,173,2042,828,358,124
16089_0,17,266,406,350,2450,1303,728,245
16090_0,8,81,137,109,641,299,151,56
16095_0,12,455,803,684,2720,2386,1330,377
16098_0,4,631,818,861,1483,1332,1087,520
16101_0,17,272,467,274,3306,1663,744,278
16103_0,8,252,446,366,2574,1680,839,201
16104_0,3,421,709,749,2177,1403,1025,350
16105_0,9,99,257,271,1693,1267,718,20
16108_0,16,289,607,471,3160,1878,953,238
16109_0,2,464,792,641,3112,2240,1372,352
16111_0,6,992,1191,1340,1419,1845,1693,931
16113_0,11,396,702,884,2157,2831,1903,254
16115_0,11,211,445,484,1597,1286,778,156
16116_0,17,337,571,656,1714,1933,1656,253
16117_0,17,366,635,622,1692,1772,1235,298
16118_0,11,414,618,544,1854,2404,1516,391
16121_0,12,436,706,625,2493,2392,1393,365
16123_0,0,472,659,688,944,1300,1069,369
16124_0,9,249,447,428,2136,1500,823,160
16126_0,8,229,375,322,2594,1285,605,189
16128_0,12,480,752,843,2149,2577,1784,378
16130_0,17,284,366,411,627,1453,1350,261
16134_0,16,466,734,702,2046,1538,1053,363
16135_0,17,499,624,715,1417,2083,1687,453
16136_0,4,509,601,629,1990,1357,874,403
16138_0,0,260,189,92,50,27,23,269
16139_0,8,114,94,53,452,120,57,109
16140_0,4,831,1014,1038,1719,1769,1435,657
16143_0,17,218,406,301,2317,1246,589,182
16144_0,2,709,947,1021,1591,1878,1690,635
16147_0,3,483,818,877,2505,2096,1453,368
16148_0,11,163,254,222,1041,702,403,123
16149_0,17,401,741,507,3246,2203,1177,366
16150_0,17,157,291,291,1333,1096,651,78
16153_0,9,72,139,112,814,471,244,37
16155_0,11,298,594,686,2367,2158,1251,158
16156_0,0,499,618,368,50,14,5,411
16161_0,8,166,372,229,3547,1225,505,116
16164_0,9,123,207,166,1123,689,352,85
16166_0,11,184,327,316,1274,1193,716,122
16167_0,12,493,856,910,1850,1742,1088,345
16169_0,17,345,625,468,3297,1786,889,304
16171_0,19,227,253,235,124,46,28,232
16172_0,8,91,157,149,847,416,211,49
16173_0,11,215,407,364,1775,1580,908,143
16174_0,11,443,576,640,1824,2406,1503,377
16176_0,17,284,458,489,1721,1476,970,232
16178_0,12,407,645,529,2222,2425,1517,354
16181_0,0,284,371,329,459,346,251,276
16182_0,11,209,362,364,1154,1325,859,159
16186_0,11,300,468,431,1366,1693,1162,238
16190_0,9,254,402,390,1329,1363,935,196
16194_0,12,451,739,744,2474,2702,1674,362
16195_0,4,318,560,640,1485,1121,857,209
16197_0,2,114,241,151,2408,890,377,72
16199_0,3,632,757,812,1366,1226,1019,576
16200_0,2,411,629,537,2682,1508,848,389
16202_0,12,376,664,527,2583,2190,1249,343
16203_0,0,557,715,521,91,26,16,429
16204_0,9,156,251,225,808,780,474,116
16205_0,12,364,598,617,1874,2694,1823,278
16206_0,4,657,786,806,1349,1373,1104,574
16207_0,4,664,872,961,1492,1624,1395,559
16210_0,8,315,500,402,3320,1859,865,273
16213_0,9,131,349,337,2546,1325,670,66
16214_0,17,457,733,747,2235,1862,1340,375
16216_0,4,857,1077,1133,1695,1441,1088,709
16217_0,11,251,442,456,1388,1645,1093,187
16219_0,0,404,650,640,1111,551,246,305
16221_0,5,936,1163,1231,1356,1667,1558,773
16222_0,11,187,478,413,2414,1615,939,91
16224_0,19,429,534,574,1287,1061,725,376
16228_0,11,290,516,477,2196,1993,1131,227
16229_0,0,676,854,892,479,24,16,583
16230_0,9,141,333,326,2236,1527,845,68
16232_0,12,406,719,648,2961,2385,1307,353
16233_0,9,105,210,174,1197,761,396,47
16234_0,5,1015,1201,1392,1919,2353,1939,839
16235_0,8,52,94,49,698,286,124,30
16240_0,0,272,181,92,52,36,26,272
